Numero_Lanci;Valore_Integrale
698499;0.999453
698599;0.999461
698699;0.999458
698799;0.999464
698899;0.999466
698999;0.999457
699099;0.999454
699199;0.99945
699299;0.999453
699399;0.999459
699499;0.999462
699599;0.999457
699699;0.999453
699799;0.999448
699899;0.999465
699999;0.999469
700099;0.999474
700199;0.999472
700299;0.999469
700399;0.999475
700499;0.999466
700599;0.999483
700699;0.999488
700799;0.999489
700899;0.999496
700999;0.999486
701099;0.999483
701199;0.999485
701299;0.999493
701399;0.999495
701499;0.99949
701599;0.999505
701699;0.999493
701799;0.999491
701899;0.999498
701999;0.999485
702099;0.999487
702199;0.999492
702299;0.999497
702399;0.999497
702499;0.99949
702599;0.999485
702699;0.999499
702799;0.999503
702899;0.999508
702999;0.999513
703099;0.999508
703199;0.999503
703299;0.999509
703399;0.999508
703499;0.999515
703599;0.99951
703699;0.999507
703799;0.9995
703899;0.999501
703999;0.999502
704099;0.999502
704199;0.999508
704299;0.999505
704399;0.999514
704499;0.99951
704599;0.999518
704699;0.99952
704799;0.999514
704899;0.999505
704999;0.999502
705099;0.999491
705199;0.999484
705299;0.999484
705399;0.999479
705499;0.999483
705599;0.999491
705699;0.999501
705799;0.999485
705899;0.999482
705999;0.999484
706099;0.999483
706199;0.999488
706299;0.999486
706399;0.999482
706499;0.999487
706599;0.99948
706699;0.999489
706799;0.999486
706899;0.999487
706999;0.999491
707099;0.999488
707199;0.999484
707299;0.999495
707399;0.999491
707499;0.999498
707599;0.999503
707699;0.999493
707799;0.999503
707899;0.999502
707999;0.999487
708099;0.999473
708199;0.999478
708299;0.99948
708399;0.999477
708499;0.999478
708599;0.999465
708699;0.999471
708799;0.999476
708899;0.999473
708999;0.99947
709099;0.999477
709199;0.99948
709299;0.999484
709399;0.999469
709499;0.999464
709599;0.99946
709699;0.999461
709799;0.999465
709899;0.999462
709999;0.999462
710099;0.999466
710199;0.999472
710299;0.999474
710399;0.999477
710499;0.999484
710599;0.99949
710699;0.999488
710799;0.999496
710899;0.999492
710999;0.999494
711099;0.999497
711199;0.999502
711299;0.9995
711399;0.999493
711499;0.999484
711599;0.999485
711699;0.999479
711799;0.999477
711899;0.999462
711999;0.999468
712099;0.999471
712199;0.99948
712299;0.999474
712399;0.999472
712499;0.999474
712599;0.999474
712699;0.999477
712799;0.99948
712899;0.999475
712999;0.999464
713099;0.99947
713199;0.999472
713299;0.999472
713399;0.999469
713499;0.999468
713599;0.999464
713699;0.999474
713799;0.999466
713899;0.99947
713999;0.999458
714099;0.999456
714199;0.999461
714299;0.999465
714399;0.999461
714499;0.999454
714599;0.999467
714699;0.999473
714799;0.999476
714899;0.999475
714999;0.999471
715099;0.99947
715199;0.999464
715299;0.999471
715399;0.999469
715499;0.99947
715599;0.999467
715699;0.999459
715799;0.999456
715899;0.999467
715999;0.999472
716099;0.999481
716199;0.999478
716299;0.999475
716399;0.999474
716499;0.999467
716599;0.999458
716699;0.999453
716799;0.999459
716899;0.999448
716999;0.999442
717099;0.999429
717199;0.999436
717299;0.999435
717399;0.999442
717499;0.999448
717599;0.999445
717699;0.999454
717799;0.999441
717899;0.999439
717999;0.999436
718099;0.999434
718199;0.999435
718299;0.999434
718399;0.999437
718499;0.99943
718599;0.999433
718699;0.999431
718799;0.999427
718899;0.999416
718999;0.999427
719099;0.999432
719199;0.999431
719299;0.999426
719399;0.999427
719499;0.999421
719599;0.999426
719699;0.999428
719799;0.999427
719899;0.999435
719999;0.999432
720099;0.999433
720199;0.999429
720299;0.999429
720399;0.999419
720499;0.99941
720599;0.999412
720699;0.999409
720799;0.999405
720899;0.999396
720999;0.999403
721099;0.999402
721199;0.999401
721299;0.999392
721399;0.999395
721499;0.999409
721599;0.999409
721699;0.999426
721799;0.999424
721899;0.999422
721999;0.999413
722099;0.999406
722199;0.999398
722299;0.999396
722399;0.999391
722499;0.999396
722599;0.999401
722699;0.999403
722799;0.999392
722899;0.999381
722999;0.999373
723099;0.99937
723199;0.999377
723299;0.999383
723399;0.999384
723499;0.999384
723599;0.999387
723699;0.999388
723799;0.999386
723899;0.999391
723999;0.99939
724099;0.999385
724199;0.999382
724299;0.999384
724399;0.999381
724499;0.999383
724599;0.999385
724699;0.999372
724799;0.999377
724899;0.99938
724999;0.999379
725099;0.999389
725199;0.999387
725299;0.999387
725399;0.999385
725499;0.999383
725599;0.999379
725699;0.999376
725799;0.999369
725899;0.999371
725999;0.999382
726099;0.99938
726199;0.999376
726299;0.999377
726399;0.999375
726499;0.999386
726599;0.999392
726699;0.99939
726799;0.999388
726899;0.999384
726999;0.999392
727099;0.999397
727199;0.999403
727299;0.9994
727399;0.99939
727499;0.999403
727599;0.999399
727699;0.999399
727799;0.999398
727899;0.9994
727999;0.99941
728099;0.999417
728199;0.999418
728299;0.999418
728399;0.999426
728499;0.999421
728599;0.999426
728699;0.999424
728799;0.999428
728899;0.999424
728999;0.999425
729099;0.999424
729199;0.999424
729299;0.999425
729399;0.999426
729499;0.999425
729599;0.999431
729699;0.99943
729799;0.99942
729899;0.99942
729999;0.999429
730099;0.999427
730199;0.999421
730299;0.999421
730399;0.999425
730499;0.999433
730599;0.999417
730699;0.999415
730799;0.999422
730899;0.999429
730999;0.999424
731099;0.999419
731199;0.999418
731299;0.99941
731399;0.999402
731499;0.999406
731599;0.999399
731699;0.999414
731799;0.999415
731899;0.999424
731999;0.999428
732099;0.999426
732199;0.999432
732299;0.999434
732399;0.999438
732499;0.999432
732599;0.999433
732699;0.999443
732799;0.999446
732899;0.999446
732999;0.999437
733099;0.999434
733199;0.999433
733299;0.999442
733399;0.999428
733499;0.999427
733599;0.99943
733699;0.999425
733799;0.999435
733899;0.999437
733999;0.999414
734099;0.999403
734199;0.999403
734299;0.999407
734399;0.999406
734499;0.999404
734599;0.999398
734699;0.999406
734799;0.999415
734899;0.999417
734999;0.999409
735099;0.999414
735199;0.999419
735299;0.999428
735399;0.999424
735499;0.999418
735599;0.999413
735699;0.999417
735799;0.999416
735899;0.99942
735999;0.999411
736099;0.999401
736199;0.999403
736299;0.99941
736399;0.999408
736499;0.999415
736599;0.999412
736699;0.99941
736799;0.999416
736899;0.999424
736999;0.999417
737099;0.999423
737199;0.999426
737299;0.999423
737399;0.999431
737499;0.999429
737599;0.999432
737699;0.999427
737799;0.999431
737899;0.999439
737999;0.999433
738099;0.999428
738199;0.999434
738299;0.999432
738399;0.999429
738499;0.999435
738599;0.99943
738699;0.999422
738799;0.999416
738899;0.999416
738999;0.999414
739099;0.999418
739199;0.999415
739299;0.9994
739399;0.999408
739499;0.999409
739599;0.999422
739699;0.999414
739799;0.999416
739899;0.999424
739999;0.999407
740099;0.999412
740199;0.999419
740299;0.999416
740399;0.99941
740499;0.999407
740599;0.999402
740699;0.999396
740799;0.999391
740899;0.999391
740999;0.999397
741099;0.999387
741199;0.999398
741299;0.9994
741399;0.999397
741499;0.999403
741599;0.99941
741699;0.999414
741799;0.99942
741899;0.999417
741999;0.999411
742099;0.999415
742199;0.999405
742299;0.999398
742399;0.999384
742499;0.999394
742599;0.999396
742699;0.999396
742799;0.999388
742899;0.99939
742999;0.999393
743099;0.999392
743199;0.999398
743299;0.999408
743399;0.999407
743499;0.999397
743599;0.999391
743699;0.99939
743799;0.9994
743899;0.999403
743999;0.999401
744099;0.9994
744199;0.999406
744299;0.99941
744399;0.999412
744499;0.999402
744599;0.9994
744699;0.999402
744799;0.999404
744899;0.999403
744999;0.999393
745099;0.999398
745199;0.999406
745299;0.999409
745399;0.999416
745499;0.999409
745599;0.99942
745699;0.999416
745799;0.999408
745899;0.999401
745999;0.999407
746099;0.999408
746199;0.99941
746299;0.999409
746399;0.999395
746499;0.999407
746599;0.999405
746699;0.9994
746799;0.999395
746899;0.9994
746999;0.9994
747099;0.999393
747199;0.999397
747299;0.9994
747399;0.999392
747499;0.999393
747599;0.999399
747699;0.999399
747799;0.999395
747899;0.999387
747999;0.999399
748099;0.999399
748199;0.999397
748299;0.99939
748399;0.999397
748499;0.999401
748599;0.999396
748699;0.999396
748799;0.999399
748899;0.999397
748999;0.999406
749099;0.999401
749199;0.999411
749299;0.999413
749399;0.999422
749499;0.999426
749599;0.999425
749699;0.999411
749799;0.99941
749899;0.999405
749999;0.999397
750099;0.999396
750199;0.999403
750299;0.999409
750399;0.999417
750499;0.999424
750599;0.999421
750699;0.999433
750799;0.999416
750899;0.99941
750999;0.99941
751099;0.999414
751199;0.999413
751299;0.999419
751399;0.999418
751499;0.999414
751599;0.999401
751699;0.999394
751799;0.999388
751899;0.999379
751999;0.99938
752099;0.999378
752199;0.999382
752299;0.999377
752399;0.999376
752499;0.999379
752599;0.99938
752699;0.999371
752799;0.999371
752899;0.999369
752999;0.999372
753099;0.999379
753199;0.999382
753299;0.99939
753399;0.999371
753499;0.999375
753599;0.999366
753699;0.999359
753799;0.999354
753899;0.999346
753999;0.999346
754099;0.99935
754199;0.999345
754299;0.999353
754399;0.999345
754499;0.999349
754599;0.999346
754699;0.999349
754799;0.999344
754899;0.999346
754999;0.999345
755099;0.999337
755199;0.999331
755299;0.99933
755399;0.999329
755499;0.999332
755599;0.999338
755699;0.999327
755799;0.99933
755899;0.999333
755999;0.999342
756099;0.999337
756199;0.999335
756299;0.999336
756399;0.999341
756499;0.99934
756599;0.999337
756699;0.999337
756799;0.999334
756899;0.999328
756999;0.999331
757099;0.999327
757199;0.99932
757299;0.999318
757399;0.999324
757499;0.999321
757599;0.999332
757699;0.99933
757799;0.999331
757899;0.99932
757999;0.999336
758099;0.999335
758199;0.999349
758299;0.999354
758399;0.999346
758499;0.999352
758599;0.999358
758699;0.999355
758799;0.999362
758899;0.999357
758999;0.999365
759099;0.999365
759199;0.999377
759299;0.999379
759399;0.999379
759499;0.999382
759599;0.999391
759699;0.999395
759799;0.999386
759899;0.999386
759999;0.99939
760099;0.999394
760199;0.999388
760299;0.999389
760399;0.999394
760499;0.999407
760599;0.999409
760699;0.99941
760799;0.999416
760899;0.999414
760999;0.99941
761099;0.999408
761199;0.999411
761299;0.999406
761399;0.999406
761499;0.999402
761599;0.999404
761699;0.999404
761799;0.999413
761899;0.999415
761999;0.999417
762099;0.99942
762199;0.999417
762299;0.999419
762399;0.999422
762499;0.999423
762599;0.999433
762699;0.999431
762799;0.999427
762899;0.999428
762999;0.999429
763099;0.999427
763199;0.999424
763299;0.999418
763399;0.999409
763499;0.999409
763599;0.999412
763699;0.999421
763799;0.99943
763899;0.999436
763999;0.999443
764099;0.999438
764199;0.999443
764299;0.999445
764399;0.99946
764499;0.999459
764599;0.999444
764699;0.999434
764799;0.999443
764899;0.999443
764999;0.999439
765099;0.999445
765199;0.999437
765299;0.999432
765399;0.999424
765499;0.999425
765599;0.999423
765699;0.999415
765799;0.999417
765899;0.999421
765999;0.99942
766099;0.999425
766199;0.999426
766299;0.99943
766399;0.999426
766499;0.999428
766599;0.999429
766699;0.999421
766799;0.999415
766899;0.999408
766999;0.999416
767099;0.999424
767199;0.999426
767299;0.999428
767399;0.999429
767499;0.999423
767599;0.999413
767699;0.9994
767799;0.999403
767899;0.999398
767999;0.999406
768099;0.999415
768199;0.999412
768299;0.999401
768399;0.999397
768499;0.999399
768599;0.999398
768699;0.999406
768799;0.9994
768899;0.999398
768999;0.999404
769099;0.999395
769199;0.999391
769299;0.999403
769399;0.999405
769499;0.999409
769599;0.999407
769699;0.999402
769799;0.9994
769899;0.999404
769999;0.999411
770099;0.999418
770199;0.999416
770299;0.999422
770399;0.999429
770499;0.999434
770599;0.99943
770699;0.999434
770799;0.999444
770899;0.99944
770999;0.999441
771099;0.999437
771199;0.999433
771299;0.999429
771399;0.999432
771499;0.999436
771599;0.999431
771699;0.999432
771799;0.999418
771899;0.999422
771999;0.999415
772099;0.999417
772199;0.999413
772299;0.99942
772399;0.999412
772499;0.999411
772599;0.999414
772699;0.999418
772799;0.999412
772899;0.99941
772999;0.999415
773099;0.999416
773199;0.999419
773299;0.999418
773399;0.999411
773499;0.999404
773599;0.999401
773699;0.999396
773799;0.999402
773899;0.999406
773999;0.999407
774099;0.999401
774199;0.999404
774299;0.999393
774399;0.999401
774499;0.999402
774599;0.999401
774699;0.999396
774799;0.999398
774899;0.9994
774999;0.999401
775099;0.999399
775199;0.999395
775299;0.999399
775399;0.999414
775499;0.999417
775599;0.999421
775699;0.999417
775799;0.999409
775899;0.999412
775999;0.999413
776099;0.999413
776199;0.999422
776299;0.999423
776399;0.999424
776499;0.999419
776599;0.999425
776699;0.999427
776799;0.999435
776899;0.999437
776999;0.999432
777099;0.999436
777199;0.999439
777299;0.999438
777399;0.999441
777499;0.999449
777599;0.999448
777699;0.999444
777799;0.999445
777899;0.999453
777999;0.999457
778099;0.99946
778199;0.999466
778299;0.999459
778399;0.999451
778499;0.999461
778599;0.99946
778699;0.999455
778799;0.99945
778899;0.999437
778999;0.999434
779099;0.999433
779199;0.999442
779299;0.999442
779399;0.999438
779499;0.999439
779599;0.999442
779699;0.999442
779799;0.999451
779899;0.999448
779999;0.999455
780099;0.999461
780199;0.999461
780299;0.999466
780399;0.999455
780499;0.999449
780599;0.999451
780699;0.999441
780799;0.999437
780899;0.999426
780999;0.999427
781099;0.999426
781199;0.999423
781299;0.999418
781399;0.999413
781499;0.999417
781599;0.999427
781699;0.999434
781799;0.999432
781899;0.999437
781999;0.999447
782099;0.99945
782199;0.999446
782299;0.999445
782399;0.999445
782499;0.999457
782599;0.999452
782699;0.99947
782799;0.999471
782899;0.999473
782999;0.999473
783099;0.999468
783199;0.999459
783299;0.999462
783399;0.999473
783499;0.999458
783599;0.999459
783699;0.999459
783799;0.999452
783899;0.999451
783999;0.999453
784099;0.999457
784199;0.999459
784299;0.999466
784399;0.999452
784499;0.999446
784599;0.999453
784699;0.999448
784799;0.999448
784899;0.999451
784999;0.999444
785099;0.999439
785199;0.99944
785299;0.999438
785399;0.999444
785499;0.999447
785599;0.99945
785699;0.99946
785799;0.999457
785899;0.999466
785999;0.999473
786099;0.999475
786199;0.999474
786299;0.999479
786399;0.999484
786499;0.999488
786599;0.999487
786699;0.999486
786799;0.999503
786899;0.999504
786999;0.999496
787099;0.999504
787199;0.999503
787299;0.999505
787399;0.999508
787499;0.999513
787599;0.999522
787699;0.999518
787799;0.999513
787899;0.999522
787999;0.999527
788099;0.999529
788199;0.999527
788299;0.999531
788399;0.999527
788499;0.999517
788599;0.999523
788699;0.999522
788799;0.999524
788899;0.999512
788999;0.999524
789099;0.999523
789199;0.999518
789299;0.999525
789399;0.999526
789499;0.999515
789599;0.999517
789699;0.999518
789799;0.999523
789899;0.999532
789999;0.999532
790099;0.999531
790199;0.999526
790299;0.999511
790399;0.999521
790499;0.999531
790599;0.999531
790699;0.999533
790799;0.999538
790899;0.999553
790999;0.999564
791099;0.999561
791199;0.999562
791299;0.999562
791399;0.999564
791499;0.99956
791599;0.999555
791699;0.999554
791799;0.999554
791899;0.999555
791999;0.999549
792099;0.999554
792199;0.99956
792299;0.999561
792399;0.999567
792499;0.999564
792599;0.99956
792699;0.99956
792799;0.999561
792899;0.999565
792999;0.999562
793099;0.999564
793199;0.999564
793299;0.999556
793399;0.999544
793499;0.999538
793599;0.999526
793699;0.999525
793799;0.999521
793899;0.999514
793999;0.999516
794099;0.99951
794199;0.999508
794299;0.999502
794399;0.999492
794499;0.999488
794599;0.999477
794699;0.99947
794799;0.999472
794899;0.999473
794999;0.999476
795099;0.999481
795199;0.999472
795299;0.999483
795399;0.999481
795499;0.999482
795599;0.99948
795699;0.999472
795799;0.999473
795899;0.999473
795999;0.999473
796099;0.999478
796199;0.999485
796299;0.999489
796399;0.999495
796499;0.999508
796599;0.999503
796699;0.999501
796799;0.999491
796899;0.999484
796999;0.999481
797099;0.999479
797199;0.999485
797299;0.999494
797399;0.999494
797499;0.999491
797599;0.999496
797699;0.999504
797799;0.999505
797899;0.999505
797999;0.999507
798099;0.999503
798199;0.999509
798299;0.999509
798399;0.999508
798499;0.999516
798599;0.999523
798699;0.999525
798799;0.99952
798899;0.999529
798999;0.999531
799099;0.999526
799199;0.99952
799299;0.99952
799399;0.999518
799499;0.999519
799599;0.999523
799699;0.999513
799799;0.999519
799899;0.999505
799999;0.999516
800099;0.999522
800199;0.999532
800299;0.999522
800399;0.99951
800499;0.999501
800599;0.999492
800699;0.999487
800799;0.999486
800899;0.999482
800999;0.999477
801099;0.999473
801199;0.999473
801299;0.999481
801399;0.999485
801499;0.999484
801599;0.999489
801699;0.999491
801799;0.999484
801899;0.999486
801999;0.999486
802099;0.999489
802199;0.999491
802299;0.999492
802399;0.999492
802499;0.999496
802599;0.9995
802699;0.999504
802799;0.999511
802899;0.999517
802999;0.999522
803099;0.999514
803199;0.999514
803299;0.999518
803399;0.999518
803499;0.999523
803599;0.999533
803699;0.999524
803799;0.999529
803899;0.999535
803999;0.999539
804099;0.999536
804199;0.999533
804299;0.999544
804399;0.999537
804499;0.999552
804599;0.999552
804699;0.999559
804799;0.999555
804899;0.999554
804999;0.999563
805099;0.999568
805199;0.999568
805299;0.999566
805399;0.999572
805499;0.999563
805599;0.999572
805699;0.99957
805799;0.999569
805899;0.999571
805999;0.999564
806099;0.999565
806199;0.999558
806299;0.999548
806399;0.999551
806499;0.999555
806599;0.99956
806699;0.999554
806799;0.999552
806899;0.999548
