# DISTANCE:     AVE_GOFR:        ERROR:
           5     26.5898   0.0473132
           5     26.7761    0.047214
           5       26.96   0.0471107
           5     27.1434   0.0470046
           5      27.325   0.0468949
           5     27.5045   0.0467815
           5     27.6814   0.0466644
           5       27.86   0.0465457
           5     28.0378   0.0464242
           5     28.2153      0.0463
           5     28.3919    0.046173
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6 0.000602635 1.80338e-05
           6  0.00268173 6.46905e-05
           6  0.00951445 0.000214073
           6   0.0271805 0.000569026
           6   0.0664341  0.00130154
           6    0.139282  0.00253035
           6    0.256299  0.00430327
           6    0.424593  0.00659493
           6    0.655622  0.00950827
           6    0.939897   0.0126924
           6     1.27535   0.0160944
           6     1.64955   0.0194969
           6     2.04649   0.0227008
           6     2.46687   0.0258039
           6     2.90115   0.0287244
           6      3.3338   0.0313275
           6     3.75632   0.0335947
           6     4.16752   0.0355826
           6     4.56311   0.0373018
           6     4.93601    0.038738
           6     5.29136    0.039974
           6      5.6311     0.04105
           6     5.95293   0.0419708
           6     6.24685   0.0426985
           6     6.53574    0.043378
           6     6.80118   0.0439219
           6     7.05329   0.0443917
           6     7.29325    0.044799
           6     7.51666    0.045133
           6     7.72774   0.0454159
           6     7.93009    0.045664
           6     8.11712   0.0458604
           6      8.2985   0.0460368
           6     8.46942    0.046182
           6     8.63453   0.0463099
           6     8.79387   0.0464215
           6     8.94482   0.0465126
           6      9.0914   0.0465925
           6      9.2322   0.0466593
           6     9.36734   0.0467142
           6     9.50047   0.0467639
           6     9.62914   0.0468048
           6     9.76072   0.0468486
           6     9.88316    0.046877
           6     10.0041    0.046902
           6      10.121   0.0469203
           6     10.2388   0.0469384
           6      10.354   0.0469518
           6     10.4702   0.0469653
           6     10.5843    0.046975
           6     10.7003   0.0469856
           6     10.8157   0.0469942
           6     10.9322   0.0470029
           6     11.0462   0.0470073
           6      11.158   0.0470082
           6     11.2729   0.0470112
           6     11.3884   0.0470137
           6     11.5029   0.0470136
           6     11.6189   0.0470141
           6      11.735   0.0470134
           6     11.8563   0.0470173
           6     11.9741   0.0470157
           6     12.0992   0.0470214
           6     12.2246    0.047026
           6     12.3511   0.0470303
           6     12.4791   0.0470351
           6       12.61   0.0470419
           6     12.7458   0.0470536
           6     12.8844   0.0470674
           6     13.0243   0.0470813
           6     13.1718   0.0471046
           6     13.3212   0.0471287
           6     13.4714   0.0471521
           6     13.6277   0.0471831
           6     13.7885   0.0472194
           6     13.9482   0.0472514
           6     14.1116   0.0472874
           6     14.2776   0.0473254
           6     14.4469   0.0473666
           6     14.6185   0.0474095
           6     14.7959   0.0474604
           6     14.9743   0.0475105
           6     15.1556   0.0475631
           6     15.3421   0.0476229
           6     15.5288   0.0476799
           6      15.722   0.0477474
           6     15.9141   0.0478086
           6     16.1075   0.0478692
           6     16.3064    0.047938
           6     16.5066   0.0480058
           6     16.7064   0.0480691
           6     16.9103   0.0481373
           6     17.1115   0.0481958
           6     17.3111   0.0482471
           6     17.5119   0.0482969
           6     17.7134   0.0483446
           6     17.9153   0.0483892
           6     18.1174   0.0484304
           6     18.3147   0.0484583
