Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
2.48;	0.0186424;	0.00128099;	0.138933;	0.000657497;	0.910121;	0.00525004;	-0.382879;	0.000488547
2.49;	0.0184552;	0.00121419;	0.137796;	0.000624997;	0.908698;	0.00486459;	-0.381661;	0.000476118
2.50;	0.0189324;	0.00112612;	0.136228;	0.000638867;	0.901156;	0.00485089;	-0.380575;	0.000509046
2.51;	0.0196212;	0.0011875;	0.135354;	0.000609785;	0.891676;	0.00516787;	-0.379128;	0.000534718
2.52;	0.019244;	0.00118649;	0.135016;	0.000598251;	0.885402;	0.00525344;	-0.377726;	0.000526491
2.53;	0.018232;	0.00119285;	0.133867;	0.000542781;	0.881515;	0.00509285;	-0.376369;	0.000534807
2.54;	0.01774;	0.00111565;	0.132587;	0.000581326;	0.869342;	0.0052667;	-0.374938;	0.0005291
2.55;	0.01889;	0.00123269;	0.131915;	0.000628724;	0.869272;	0.00480421;	-0.373882;	0.000517982
2.56;	0.0182148;	0.00127756;	0.130984;	0.00065718;	0.862757;	0.00498078;	-0.372395;	0.000553475
2.57;	0.0174696;	0.00126247;	0.130157;	0.00067482;	0.855862;	0.00501162;	-0.370935;	0.000559777
2.58;	0.0166856;	0.00127026;	0.129787;	0.000637641;	0.84916;	0.00499387;	-0.369597;	0.000555178
2.59;	0.0171476;	0.00122524;	0.128836;	0.000589395;	0.835916;	0.00493487;	-0.368256;	0.000538844
2.60;	0.016682;	0.00118507;	0.12816;	0.000637441;	0.83069;	0.00501961;	-0.366909;	0.000556642
2.61;	0.0165796;	0.00131702;	0.127171;	0.000630096;	0.822335;	0.00487309;	-0.365661;	0.000552721
2.62;	0.017102;	0.00123351;	0.126327;	0.000630799;	0.819297;	0.00501378;	-0.364492;	0.000539592
2.63;	0.0166312;	0.00127394;	0.125459;	0.000603661;	0.820162;	0.00480722;	-0.363171;	0.000524392
2.64;	0.0166424;	0.00127185;	0.124788;	0.000609764;	0.812215;	0.00483035;	-0.361747;	0.000519957
2.65;	0.015398;	0.00123655;	0.123719;	0.000551744;	0.806813;	0.00413923;	-0.360494;	0.000517591
2.66;	0.0155488;	0.00122923;	0.123548;	0.000530503;	0.801596;	0.00409597;	-0.359521;	0.000521961
2.67;	0.0163396;	0.00134398;	0.122752;	0.000498509;	0.798711;	0.00417083;	-0.358033;	0.000536506
2.68;	0.01532;	0.00138563;	0.122085;	0.000534106;	0.797463;	0.0042081;	-0.356913;	0.000537606
2.69;	0.0145208;	0.00127278;	0.121218;	0.000555334;	0.791692;	0.00396657;	-0.355618;	0.000551628
2.70;	0.0140092;	0.00116237;	0.120801;	0.000553838;	0.783812;	0.00433915;	-0.354555;	0.000534097
2.71;	0.0126744;	0.00119485;	0.119693;	0.000573789;	0.778644;	0.00440058;	-0.353375;	0.000527528
2.72;	0.0138212;	0.00122196;	0.118658;	0.000542547;	0.770557;	0.00417189;	-0.352078;	0.000511744
2.73;	0.0147716;	0.00119138;	0.117984;	0.000540492;	0.766456;	0.00432879;	-0.35091;	0.00053617
2.74;	0.0146884;	0.00106709;	0.117205;	0.000498758;	0.759442;	0.0042098;	-0.34965;	0.00049502
2.75;	0.0149936;	0.00119824;	0.116442;	0.000487586;	0.757204;	0.00409017;	-0.348758;	0.000517369
2.76;	0.015484;	0.00107384;	0.115437;	0.000494365;	0.752014;	0.00440714;	-0.34749;	0.000561787
2.77;	0.0161516;	0.00104447;	0.114632;	0.000550171;	0.748272;	0.00385422;	-0.346295;	0.000517713
2.78;	0.0168464;	0.0011287;	0.114017;	0.0005315;	0.745743;	0.00425079;	-0.345455;	0.000519586
2.79;	0.0164324;	0.00107402;	0.113588;	0.000505081;	0.74076;	0.0039685;	-0.344094;	0.000500988
2.80;	0.0157156;	0.000910836;	0.112658;	0.000515652;	0.737229;	0.00385166;	-0.343169;	0.000496745
2.81;	0.0150028;	0.00102137;	0.11233;	0.000551581;	0.733902;	0.00373653;	-0.342258;	0.000482102
2.82;	0.0139928;	0.000997125;	0.111462;	0.000545241;	0.726187;	0.00406406;	-0.341108;	0.000517811
2.83;	0.0139484;	0.00103951;	0.11089;	0.000548982;	0.720822;	0.00418456;	-0.340157;	0.000541584
2.84;	0.013854;	0.00103504;	0.110706;	0.00053512;	0.714285;	0.00443511;	-0.338948;	0.000535141
2.85;	0.0150436;	0.00110152;	0.109648;	0.000550041;	0.712488;	0.00437677;	-0.337974;	0.000497585
2.86;	0.01383;	0.00103311;	0.108813;	0.000527046;	0.707274;	0.00413902;	-0.336956;	0.000489029
2.87;	0.0145316;	0.000978643;	0.107936;	0.00049974;	0.70575;	0.00382813;	-0.336028;	0.000466704
2.88;	0.0143004;	0.000959234;	0.10738;	0.000484005;	0.699262;	0.00402155;	-0.334842;	0.000487099
2.89;	0.013744;	0.00106659;	0.106777;	0.000461232;	0.691384;	0.00423719;	-0.333607;	0.000490768
2.90;	0.013254;	0.00114584;	0.106186;	0.000479196;	0.689742;	0.00426681;	-0.332355;	0.000485802
2.91;	0.0118276;	0.00113358;	0.105653;	0.000504978;	0.688971;	0.00428676;	-0.331437;	0.000512673
2.92;	0.0133052;	0.00108508;	0.105095;	0.000468398;	0.682583;	0.00372009;	-0.329927;	0.000492193
2.93;	0.013554;	0.00102945;	0.104214;	0.000470696;	0.6773;	0.00361166;	-0.328663;	0.000489892
2.94;	0.0128376;	0.000960648;	0.103519;	0.000481486;	0.671676;	0.00372315;	-0.327602;	0.000499021
2.95;	0.0125888;	0.000871697;	0.102889;	0.000489048;	0.666078;	0.00359395;	-0.326756;	0.000512168
2.96;	0.0132276;	0.000852455;	0.102191;	0.000463701;	0.662161;	0.00356966;	-0.325834;	0.000522123
2.97;	0.013786;	0.000930935;	0.102088;	0.000461128;	0.66165;	0.00374418;	-0.324949;	0.000496088
2.98;	0.013804;	0.00101894;	0.101609;	0.000481866;	0.656608;	0.00379623;	-0.323532;	0.000512671
2.99;	0.013728;	0.00106898;	0.100646;	0.00043919;	0.652358;	0.00368962;	-0.322739;	0.000511574
3.00;	0.01461;	0.00109708;	0.100095;	0.000458198;	0.648449;	0.00364089;	-0.32145;	0.000511114
