Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
2.53;	-0.0008636;	0.00153519;	0.134466;	0.00072929;	0.864015;	0.00712459;	-0.37589;	0.000513192
2.54;	-0.0007172;	0.00155107;	0.133484;	0.000734402;	0.859045;	0.00704301;	-0.374533;	0.000518134
2.55;	-0.0006832;	0.00154829;	0.132493;	0.000713101;	0.853448;	0.00695509;	-0.373246;	0.000510308
2.56;	-0.0005592;	0.0015427;	0.131797;	0.000714772;	0.847254;	0.00686352;	-0.371967;	0.00051734
2.57;	-0.00051;	0.0015459;	0.130744;	0.000702996;	0.84108;	0.00677761;	-0.370744;	0.000509307
2.58;	-0.000504;	0.00154253;	0.130094;	0.000691945;	0.834994;	0.00669148;	-0.369377;	0.00050706
2.59;	-0.0005752;	0.00153159;	0.129036;	0.000684042;	0.830344;	0.00660483;	-0.368201;	0.000510315
2.60;	-0.0005732;	0.00153103;	0.128179;	0.000680982;	0.826482;	0.00651763;	-0.366966;	0.00050588
2.61;	-0.0005608;	0.00150745;	0.127484;	0.000670286;	0.820358;	0.00646004;	-0.365638;	0.000500818
2.62;	-0.0005504;	0.00150634;	0.126472;	0.000660718;	0.814629;	0.0064689;	-0.364406;	0.000501258
2.63;	-0.0006696;	0.00149802;	0.125645;	0.000670714;	0.808521;	0.00640098;	-0.363069;	0.000505225
2.64;	-0.0006892;	0.00149148;	0.124826;	0.000670596;	0.802776;	0.00635263;	-0.361866;	0.000507687
2.65;	-0.0005788;	0.00149268;	0.124024;	0.000656545;	0.797922;	0.0062128;	-0.36063;	0.00051921
2.66;	-0.0007672;	0.00149321;	0.123273;	0.000639843;	0.792576;	0.00613291;	-0.359395;	0.000509533
2.67;	-0.000894;	0.00147591;	0.122443;	0.000643212;	0.787999;	0.00613415;	-0.358239;	0.000502898
2.68;	-0.0010312;	0.00147352;	0.121692;	0.00064464;	0.782843;	0.00600341;	-0.35701;	0.000502526
2.69;	-0.001148;	0.00144809;	0.120857;	0.000643923;	0.777781;	0.00593212;	-0.355737;	0.000505837
2.70;	-0.0011864;	0.00143847;	0.119991;	0.000643205;	0.772396;	0.00582481;	-0.354486;	0.000511041
2.71;	-0.001302;	0.00141171;	0.119222;	0.000638885;	0.767426;	0.00583582;	-0.353227;	0.000514464
2.72;	-0.0013076;	0.00140937;	0.118443;	0.000633488;	0.762142;	0.00578749;	-0.352074;	0.000518608
2.73;	-0.0014444;	0.00139813;	0.117746;	0.000620152;	0.757774;	0.00575399;	-0.350881;	0.00051631
2.74;	-0.0014592;	0.00138146;	0.116992;	0.000616822;	0.753536;	0.00571099;	-0.349714;	0.000511714
2.75;	-0.001486;	0.00137382;	0.116247;	0.000612998;	0.748464;	0.00572075;	-0.348525;	0.000508984
2.76;	-0.0014676;	0.00136686;	0.115314;	0.000595026;	0.743019;	0.00556865;	-0.347274;	0.00050791
2.77;	-0.0014464;	0.00136794;	0.114613;	0.000590437;	0.739202;	0.00555073;	-0.346089;	0.00051611
2.78;	-0.001452;	0.00136594;	0.113857;	0.000571323;	0.734949;	0.00547253;	-0.345018;	0.000518559
2.79;	-0.0015192;	0.00136967;	0.113068;	0.00056793;	0.73082;	0.00539283;	-0.34391;	0.000520496
2.80;	-0.001452;	0.00136878;	0.112471;	0.000568585;	0.72541;	0.00537368;	-0.342733;	0.000519167
2.81;	-0.001528;	0.00136716;	0.111844;	0.000568552;	0.720473;	0.00528438;	-0.34162;	0.000524657
2.82;	-0.0014908;	0.00136962;	0.111074;	0.000554446;	0.716718;	0.00526828;	-0.340571;	0.000514983
2.83;	-0.0013896;	0.0013704;	0.110454;	0.000542563;	0.713141;	0.00533439;	-0.339466;	0.000511368
2.84;	-0.001284;	0.00135538;	0.109758;	0.000535497;	0.708887;	0.00529731;	-0.338379;	0.000509121
2.85;	-0.0012236;	0.00135059;	0.109035;	0.000525661;	0.704137;	0.00522458;	-0.337266;	0.000500285
2.86;	-0.0012984;	0.00135044;	0.108338;	0.000524629;	0.699855;	0.00508723;	-0.336215;	0.000500233
2.87;	-0.0013124;	0.00137371;	0.107577;	0.000523314;	0.696031;	0.00501759;	-0.33521;	0.000506022
2.88;	-0.001134;	0.00137264;	0.106928;	0.000509048;	0.692024;	0.00501584;	-0.334189;	0.0005007
2.89;	-0.0010992;	0.00137827;	0.106207;	0.000499466;	0.688136;	0.00498185;	-0.333167;	0.000502581
2.90;	-0.001058;	0.00136724;	0.105505;	0.000496112;	0.684244;	0.00489947;	-0.332113;	0.000504104
2.91;	-0.000946;	0.00137438;	0.104909;	0.000501229;	0.6797;	0.00487246;	-0.331122;	0.000503189
2.92;	-0.0009752;	0.00136589;	0.104301;	0.000487761;	0.674883;	0.0048107;	-0.330024;	0.000502035
2.93;	-0.0010092;	0.00136736;	0.103772;	0.000484138;	0.670962;	0.00472891;	-0.32895;	0.000507099
2.94;	-0.0010428;	0.00137043;	0.10313;	0.000483814;	0.667187;	0.0047362;	-0.328006;	0.000505136
2.95;	-0.0009956;	0.00137423;	0.102463;	0.000486308;	0.663427;	0.00470098;	-0.326928;	0.000500491
2.96;	-0.000942;	0.00135947;	0.10181;	0.00049449;	0.66008;	0.00465515;	-0.325861;	0.000503392
2.97;	-0.000898;	0.00134145;	0.101189;	0.000498559;	0.656303;	0.00466344;	-0.324867;	0.000497515
2.98;	-0.0010032;	0.00134174;	0.100583;	0.000498166;	0.652753;	0.00463184;	-0.323774;	0.000493005
2.99;	-0.0008016;	0.00133139;	0.0999364;	0.000502548;	0.649114;	0.00461746;	-0.32285;	0.000487027
3.00;	-0.0007384;	0.00132693;	0.099293;	0.00048891;	0.645043;	0.00460063;	-0.32187;	0.000486519
