Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
2.47;	-0.00041256;	0.00040642;	0.13983;	0.000218427;	0.908254;	0.00174748;	-0.384186;	0.00014617
2.48;	-0.00024972;	0.000446508;	0.13898;	0.000202388;	0.902198;	0.00179215;	-0.382793;	0.000149074
2.49;	0.00055652;	0.000373628;	0.137988;	0.000208914;	0.895928;	0.00178716;	-0.381343;	0.000153569
2.50;	5.52e-05;	0.000373508;	0.13715;	0.00021693;	0.892084;	0.00167184;	-0.380057;	0.000150866
2.51;	6.884e-05;	0.000424347;	0.136047;	0.000190024;	0.885447;	0.00170487;	-0.378775;	0.000151295
2.52;	-5.64e-05;	0.000419346;	0.135126;	0.000208029;	0.878653;	0.001655;	-0.377295;	0.000149395
2.53;	-0.00023388;	0.00042079;	0.134214;	0.000195011;	0.872579;	0.00150534;	-0.375984;	0.000155107
2.54;	-0.00049048;	0.000399394;	0.133302;	0.000185339;	0.864667;	0.00154983;	-0.374663;	0.000148408
2.55;	0.000233;	0.00036827;	0.132476;	0.000186365;	0.860498;	0.00150992;	-0.373383;	0.000153778
2.56;	0.00012284;	0.000395708;	0.131617;	0.000188253;	0.852415;	0.00160067;	-0.371948;	0.000153211
2.57;	-0.00011552;	0.000420499;	0.130545;	0.000201682;	0.847929;	0.00160103;	-0.370586;	0.000151108
2.58;	-0.00077404;	0.000418861;	0.129609;	0.000180134;	0.841767;	0.00155168;	-0.369263;	0.000146883
2.59;	0.00031532;	0.000435043;	0.128869;	0.000175889;	0.836599;	0.00138204;	-0.368003;	0.000148323
2.60;	0.00049868;	0.000392904;	0.128162;	0.000168063;	0.829286;	0.00147921;	-0.366692;	0.000153246
2.61;	0.00027192;	0.000348088;	0.127397;	0.000154446;	0.825553;	0.00166519;	-0.365528;	0.00015089
2.62;	-5.164e-05;	0.000401653;	0.126407;	0.000160372;	0.821096;	0.00141759;	-0.364162;	0.000153604
2.63;	6.504e-05;	0.000392653;	0.12566;	0.000171304;	0.811574;	0.00142002;	-0.362925;	0.000146312
2.64;	-6.32e-05;	0.000430743;	0.124717;	0.000159506;	0.804462;	0.00141002;	-0.361585;	0.000143799
2.65;	-5.38e-05;	0.000414669;	0.124101;	0.000168567;	0.801637;	0.00151761;	-0.36037;	0.000146018
2.66;	-0.00055136;	0.000359368;	0.12342;	0.000174269;	0.796771;	0.00132144;	-0.359177;	0.000154412
2.67;	-6.572e-05;	0.000332493;	0.122485;	0.000161822;	0.790361;	0.00167014;	-0.357965;	0.000151549
2.68;	-0.0002194;	0.000367934;	0.121724;	0.0001629;	0.787459;	0.00159892;	-0.356853;	0.000156007
2.69;	0.0002426;	0.000360068;	0.121052;	0.000174737;	0.782307;	0.00147889;	-0.355752;	0.000153928
2.70;	0.00022276;	0.000376583;	0.120222;	0.000164329;	0.77875;	0.00137144;	-0.354518;	0.000160987
2.71;	0.00014844;	0.000362676;	0.119382;	0.000161365;	0.772387;	0.00142177;	-0.353245;	0.000157419
2.72;	-0.001304;	0.000390618;	0.118607;	0.000163547;	0.768951;	0.00136129;	-0.352043;	0.000159179
2.73;	1.068e-05;	0.000366273;	0.117853;	0.000140881;	0.762445;	0.0013181;	-0.350866;	0.000156346
2.74;	0.00011596;	0.000374383;	0.116956;	0.000156065;	0.757897;	0.00129278;	-0.3497;	0.000156628
2.75;	0.00038708;	0.000421563;	0.116174;	0.000142157;	0.752884;	0.00128646;	-0.348486;	0.00016554
2.76;	-6.76e-05;	0.000400964;	0.115653;	0.00014672;	0.746529;	0.00125825;	-0.347376;	0.000156312
2.77;	0.00032216;	0.000345191;	0.114858;	0.000138589;	0.742178;	0.00122081;	-0.346239;	0.000154568
2.78;	-0.00067876;	0.000307989;	0.114073;	0.000137803;	0.740018;	0.00131351;	-0.34505;	0.000158318
2.79;	-7.6e-05;	0.000389536;	0.113422;	0.000124941;	0.736132;	0.00128564;	-0.343833;	0.000164459
2.80;	-0.00064776;	0.000357649;	0.112681;	0.000137328;	0.730215;	0.0012688;	-0.342784;	0.000153458
2.81;	1.2e-06;	0.000363172;	0.11197;	0.000141601;	0.725469;	0.00134277;	-0.341625;	0.000160347
2.82;	-0.00064464;	0.000363019;	0.111293;	0.000137203;	0.722578;	0.00129011;	-0.340474;	0.000159612
2.83;	0.00033944;	0.000364789;	0.110561;	0.00013806;	0.717719;	0.00121377;	-0.339432;	0.000159312
2.84;	0.0001952;	0.000387582;	0.109861;	0.000126878;	0.710887;	0.00114359;	-0.338336;	0.000163569
2.85;	-0.00055448;	0.000377575;	0.109241;	0.000137627;	0.705525;	0.00118893;	-0.337258;	0.00015652
2.86;	-6.296e-05;	0.000336153;	0.108754;	0.000136898;	0.702747;	0.00137811;	-0.336119;	0.000159485
2.87;	0.000346;	0.000349155;	0.108118;	0.000124832;	0.700261;	0.00113784;	-0.335158;	0.000149307
2.88;	0.00011832;	0.000393371;	0.107518;	0.00012521;	0.69553;	0.00138964;	-0.334081;	0.000160292
2.89;	-0.00011808;	0.000373101;	0.106823;	0.000125775;	0.690441;	0.0012045;	-0.332964;	0.000166321
2.90;	-0.00012816;	0.000346594;	0.106146;	0.000145972;	0.686439;	0.00127008;	-0.331986;	0.000164731
2.91;	9.452e-05;	0.000314971;	0.105421;	0.000129522;	0.68346;	0.00120992;	-0.330779;	0.000164361
2.92;	-0.00025128;	0.00033513;	0.104864;	0.000127182;	0.678125;	0.00119065;	-0.329842;	0.000158379
2.93;	-0.00019084;	0.000325971;	0.104203;	0.000135323;	0.677304;	0.00123524;	-0.328826;	0.000160011
2.94;	-0.00031372;	0.000357299;	0.103427;	0.000141805;	0.673579;	0.00116417;	-0.32778;	0.000151104
2.95;	-0.00027476;	0.00029009;	0.102961;	0.000142651;	0.667435;	0.00118257;	-0.32674;	0.000151996
2.96;	0.00032044;	0.000353052;	0.102325;	0.000137123;	0.663685;	0.00116717;	-0.325707;	0.000150186
2.97;	-9.836e-05;	0.000357594;	0.10168;	0.000133387;	0.661998;	0.0011746;	-0.324565;	0.000149323
2.98;	0.0002336;	0.000421303;	0.101013;	0.000150387;	0.655535;	0.00128855;	-0.323604;	0.000149573
2.99;	0.00049104;	0.000375883;	0.100379;	0.000152126;	0.652737;	0.00118488;	-0.322712;	0.000139318
3.00;	2.384e-05;	0.000322305;	0.0997637;	0.000163383;	0.649047;	0.0010229;	-0.321697;	0.000149088
