# DISTANCE:     AVE_GOFR:        ERROR:
           4     33.9992   0.0765044
           4     34.1578   0.0764288
           4     34.3051   0.0763536
           4     34.4474   0.0762785
           4     34.5856   0.0762035
           4     34.7328   0.0761264
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5 0.000340109 8.48145e-06
           5  0.00111386 2.10381e-05
           5  0.00607296 0.000125306
           5   0.0201667 0.000372414
           5    0.056605  0.00097969
           5    0.134635  0.00217223
           5    0.284284  0.00430342
           5    0.531562  0.00749036
           5    0.906721   0.0119325
           5     1.42902   0.0175804
           5     2.08902   0.0239595
           5     2.87454    0.030782
           5     3.76196   0.0377005
           5     4.72771   0.0444816
           5     5.70577   0.0504441
           5     6.67355   0.0556106
           5     7.61085   0.0599982
           5     8.48767    0.063531
           5      9.2627   0.0660955
           5     9.94864   0.0679816
           5     10.5353   0.0692751
           5      11.028   0.0701253
           5     11.4379   0.0706668
           5     11.7671   0.0709766
           5     12.0224   0.0711296
           5      12.215   0.0711901
           5      12.363   0.0712064
           5     12.4752   0.0712004
           5     12.5578    0.071185
           5     12.6193   0.0711676
           5     12.6596   0.0711524
           5     12.6876   0.0711402
           5     12.7073    0.071131
           5      12.721   0.0711241
           5     12.7316   0.0711187
           5     12.7404   0.0711141
           5     12.7475   0.0711103
           5     12.7548   0.0711065
           5     12.7647   0.0711014
           5     12.7789   0.0710943
           5     12.7962   0.0710859
           5     12.8207   0.0710747
           5      12.853   0.0710611
           5     12.8955    0.071045
           5     12.9472   0.0710273
           5     13.0167   0.0710089
           5     13.0973   0.0709912
           5     13.1951   0.0709767
           5     13.3103   0.0709679
           5     13.4484   0.0709705
           5     13.5989   0.0709806
           5     13.7634   0.0710007
           5     13.9437   0.0710338
           5     14.1316   0.0710731
           5     14.3214   0.0711127
           5     14.5163   0.0711562
           5     14.7095   0.0711961
           5     14.8929   0.0712246
           5     15.0636   0.0712402
           5     15.2228   0.0712456
           5     15.3607   0.0712366
           5     15.4818   0.0712189
           5     15.5837   0.0711951
           5     15.6679   0.0711684
           5     15.7364   0.0711418
           5     15.7908   0.0711171
           5     15.8373   0.0710943
           5     15.8779   0.0710732
           5     15.9137   0.0710538
           5     15.9517   0.0710336
           5     15.9973   0.0710107
           5     16.0528   0.0709851
           5     16.1258   0.0709568
           5     16.2222   0.0709291
           5     16.3489   0.0709089
           5     16.5146     0.07091
           5     16.7297   0.0709562
           5     16.9949   0.0710689
           5     17.3136   0.0712748
           5     17.6886    0.071603
           5     18.1108   0.0720496
           5      18.583   0.0726385
           5     19.0915   0.0733355
           5     19.6199   0.0740858
           5     20.1629   0.0748697
           5     20.7109   0.0756517
           5     21.2404   0.0763478
           5     21.7426   0.0769361
           5     22.2068   0.0773955
           5     22.6214   0.0777137
           5     22.9878   0.0779172
           5     23.3037   0.0780242
           5     23.5707   0.0780591
           5     23.7838   0.0780389
           5     23.9583    0.077994
           5     24.0977   0.0779376
           5     24.2118   0.0778793
           5     24.3077   0.0778228
           5     24.3936   0.0777685
           5     24.4784   0.0777141
           5     24.5644    0.077659
           5     24.6589   0.0776013
           5     24.7691   0.0775405
           5     24.8934   0.0774784
           5     25.0361   0.0774168
           5     25.1982   0.0773585
           5     25.3749   0.0773041
           5     25.5662   0.0772551
           5     25.7687   0.0772107
           5     25.9743   0.0771665
           5      26.181   0.0771212
           5     26.3843   0.0770721
           5     26.5792   0.0770169
           5     26.7561   0.0769524
           5     26.9178   0.0768823
           5      27.067   0.0768091
           5     27.2031   0.0767341
           5     27.3266   0.0766591
           5     27.4411   0.0765847
           5     27.5513   0.0765105
           5     27.6631   0.0764355
           5     27.7768   0.0763595
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
